"state","puma22","cd118","stab","PUMA22name","pop20","afact"
"34","00602","08","NJ","Hudson County (Central)--Jersey City (South)",4865,0.0384 
"34","00602","10","NJ","Hudson County (Central)--Jersey City (South)",121695,0.9616 
"34","00603","08","NJ","Hudson County (Northeast)--Union City & Hoboken",146205,1 
"34","00604","08","NJ","Hudson County (North)--West New York, Secaucus & North Bergen",128290,0.8526 
"34","00604","09","NJ","Hudson County (North)--West New York, Secaucus & North Bergen",22181,0.1474 
"34","00605","08","NJ","Hudson County (South & West)--Bayonne, Kearney & Harrison",97379,0.7175 
"34","00605","09","NJ","Hudson County (South & West)--Bayonne, Kearney & Harrison",38350,0.2825 
"34","00800","07","NJ","Hunterdon County",128947,1 
"34","00901","06","NJ","Middlesex County (Southeast)",24223,0.1837 
"34","00901","12","NJ","Middlesex County (Southeast)",107648,0.8163 
"34","00902","12","NJ","Middlesex County (Southwest)",118048,1 
"34","00903","06","NJ","Middlesex County (Northwest)--North Piscataway & South Plainfield",96452,0.8124 
"34","00903","12","NJ","Middlesex County (Northwest)--North Piscataway & South Plainfield",22273,0.1876 
"34","00904","06","NJ","Middlesex County (North Central)--Metuchen & South Edison",115411,1 
"34","00905","06","NJ","Middlesex County (Northeast)--Carteret & North Woodbridge",114925,1 
"34","00906","06","NJ","Middlesex County (Central)--New Brunswick & Highland Park",80294,0.5214 
"34","00906","12","NJ","Middlesex County (Central)--New Brunswick & Highland Park",73696,0.4786 
"34","00907","06","NJ","Middlesex County (East Central)--Perth Amboy & Sayreville",110192,1 
"34","01001","07","NJ","Somerset County (North & West)",91996,0.8272 
"34","01001","12","NJ","Somerset County (North & West)",19218,0.1728 
"34","01002","12","NJ","Somerset County (South)",113861,1 
"34","01003","07","NJ","Somerset County (Central)--Bridgewater, Somerville & North Plainfield",65465,0.5442 
"34","01003","12","NJ","Somerset County (Central)--Bridgewater, Somerville & North Plainfield",54821,0.4558 
"34","01101","04","NJ","Monmouth County (Southeast)--Wall, Tinton Falls (South)",66674,0.6433 
"34","01101","06","NJ","Monmouth County (Southeast)--Wall, Tinton Falls (South)",36969,0.3567 
"34","01102","03","NJ","Monmouth County (Southwest)--Freehold, Manalapan",107885,0.9689 
"34","01102","04","NJ","Monmouth County (Southwest)--Freehold, Manalapan",3464,0.0311 
"34","01103","04","NJ","Monmouth County (Southeast)--Long Branch, Asbury Park & Eatontown",50303,0.44 
"34","01103","06","NJ","Monmouth County (Southeast)--Long Branch, Asbury Park & Eatontown",64016,0.56 
"34","01104","04","NJ","Monmouth County (Northeast)--Red Bank, Northeast Middletown",37686,0.3521 
"34","01104","06","NJ","Monmouth County (Northeast)--Red Bank, Northeast Middletown",69340,0.6479 
"34","01105","03","NJ","Monmouth County (Northwest)--Matawan & Aberdeen",17400,0.1727 
"34","01105","04","NJ","Monmouth County (Northwest)--Matawan & Aberdeen",21432,0.2127 
"34","01105","06","NJ","Monmouth County (Northwest)--Matawan & Aberdeen",61946,0.6147 
"34","01106","03","NJ","Monmouth County (Central)",41502,0.3897 
"34","01106","04","NJ","Monmouth County (Central)",64998,0.6103 
"34","01201","02","NJ","Ocean County (South)",96594,0.7788 
"34","01201","04","NJ","Ocean County (South)",27438,0.2212 
"34","01202","02","NJ","Ocean County (Central)--Toms River & Berkeley",12223,0.0764 
"34","01202","04","NJ","Ocean County (Central)--Toms River & Berkeley",147667,0.9236 
"34","01203","04","NJ","Ocean County (Lakewood)",135158,1 
"34","01204","04","NJ","Ocean County (Northwest)",114367,1 
"34","01205","04","NJ","Ocean County (Northeast)--Brick & Point Pleasant",103782,1 
"34","01401","11","NJ","Essex County (Northeast)--Bloomfield",121470,1 
"34","01402","10","NJ","Essex County (South Central)--Irvington",61176,0.5807 
"34","01402","11","NJ","Essex County (South Central)--Irvington",44168,0.4193 
"34","01403","10","NJ","Essex County (Northwest)--Montclair",35482,0.3137 
"34","01403","11","NJ","Essex County (Northwest)--Montclair",77642,0.6863 
"34","01404","10","NJ","Essex County (Southwest)--West Orange & Livingston",48843,0.4515 
"34","01404","11","NJ","Essex County (Southwest)--West Orange & Livingston",59339,0.5485 
"34","01405","10","NJ","Essex County (Central)--Orange & East Orange",104059,1 
"34","01406","08","NJ","Essex County (Southeast)--Newark (North & East)",114715,0.7335 
"34","01406","10","NJ","Essex County (Southeast)--Newark (North & East)",41689,0.2665 
"34","01407","10","NJ","Essex County (Southeast)--Newark (West & Southwest)",155145,1 
"34","01501","07","NJ","Morris County (North)--Dover Town & Kinnelon Borough",7241,0.0545 
"34","01501","11","NJ","Morris County (North)--Dover Town & Kinnelon Borough",125735,0.9455 
"34","01502","07","NJ","Morris County (West)",102853,0.7803 
"34","01502","11","NJ","Morris County (West)",28956,0.2197 
"34","01503","11","NJ","Morris County (East)--Lincoln Park Borough",118299,1 
"34","01504","07","NJ","Morris County (South)--Morristown, Madison & Florham Park",8629,0.0684 
"34","01504","11","NJ","Morris County (South)--Morristown, Madison & Florham Park",117572,0.9316 
"34","01600","05","NJ","Sussex County",84979,0.5892 
"34","01600","07","NJ","Sussex County",59242,0.4108 
"34","01700","07","NJ","Warren County",109632,1 
"34","01901","10","NJ","Union County (North Central)--Union Twp & Roselle Park",104578,1 
"34","01902","07","NJ","Union County (Northwest)--Summit & Cranford",73852,0.723 
"34","01902","10","NJ","Union County (Northwest)--Summit & Cranford",28301,0.277 
"34","01903","07","NJ","Union County (Southwest)--Plainfield & Westfield",63774,0.5388 
"34","01903","12","NJ","Union County (Southwest)--Plainfield & Westfield",54586,0.4612 
"34","01904","07","NJ","Union County (Southeast)--Linden, Rahway & Roselle",62663,0.5548 
"34","01904","10","NJ","Union County (Southeast)--Linden, Rahway & Roselle",50293,0.4452 
"34","01905","08","NJ","Union County (Northeast)--Elizabeth",137298,1 
"34","02001","01","NJ","Burlington County (North)--Burlington City",7438,0.0453 
"34","02001","03","NJ","Burlington County (North)--Burlington City",156703,0.9547 
"34","02002","01","NJ","Burlington County (West Central)",19980,0.1237 
"34","02002","03","NJ","Burlington County (West Central)",141575,0.8763 
"34","02003","03","NJ","Burlington County (South & East)",136164,1 
"34","02101","01","NJ","Camden County (North)--Camden & Gloucester Cities",127071,1 
"34","02102","01","NJ","Camden County (Central)--Lindenwold & Collingswood Boroughs",106579,1 
"34","02103","01","NJ","Camden County (South & West)--Bellmawr & Pine Hill Boroughs",169465,1 
"34","02104","01","NJ","Camden County (East Central)--Haddonfield Borough",120370,1 
"34","02201","01","NJ","Gloucester County (Northeast)--Woodbury City",131681,1 
"34","02202","01","NJ","Gloucester County (South & West)--Glassboro Borough",89160,0.5226 
"34","02202","02","NJ","Gloucester County (South & West)--Glassboro Borough",81453,0.4774 
"34","02301","12","NJ","Mercer County (West Central)--Trenton City",128135,1 
"34","02302","03","NJ","Mercer County (North)--Princeton Borough",33077,0.2864 
"34","02302","12","NJ","Mercer County (North)--Princeton Borough",82410,0.7136 
"34","02303","03","NJ","Mercer County (Southwest)",143718,1 
"34","02401","02","NJ","Cumberland County (South)--Vineland & Millville Cities",113103,1 
"34","02501","02","NJ","Salem & Cumberland (North) Counties--Bridgeton City",105886,1 
"34","02601","02","NJ","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",105732,1 
"35","00100","02","NM","Northwest New Mexico Navajo Nation",33865,0.2795 
"35","00100","03","NM","Northwest New Mexico Navajo Nation",87278,0.7205 
"35","00200","03","NM","San Juan County (NE)--Farmington, Bloomfield & Aztec Cities",100592,1 
"35","00300","03","NM","North Central New Mexico",125661,1 
"35","00400","01","NM","Eastern New Mexico",10117,0.0614 
"35","00400","02","NM","Eastern New Mexico",164,0.001 
"35","00400","03","NM","Eastern New Mexico",154516,0.9376 
"35","00500","03","NM","Santa Fe County New Mexico",144474,1 
"35","00600","01","NM","Sandoval County New Mexico",128705,0.8648 
"35","00600","03","NM","Sandoval County New Mexico",20129,0.1352 
"35","00701","01","NM","Albuquerque NW",76332,0.5872 
"35","00701","02","NM","Albuquerque NW",53658,0.4128 
"35","00702","01","NM","Albuquerque N Central",87157,0.8629 
"35","00702","02","NM","Albuquerque N Central",13842,0.1371 
"35","00703","01","NM","Albuquerque Far NE",100928,1 
"35","00704","01","NM","Albuquerque Near NE",102247,1 
"35","00705","01","NM","Albuquerque SE",97763,0.9285 
"35","00705","02","NM","Albuquerque SE",7527,0.0715 
"35","00706","02","NM","Albuquerque SW",112750,1 
"35","00800","01","NM","Valencia County, Torrance County & East Mountain",80305,0.6382 
"35","00800","02","NM","Valencia County, Torrance County & East Mountain",44734,0.3555 
"35","00800","03","NM","Valencia County, Torrance County & East Mountain",800,0.0064 
"35","00900","01","NM","Southwest New Mexico",22278,0.1254 
"35","00900","02","NM","Southwest New Mexico",155370,0.8746 
"35","01001","02","NM","Doña Ana County (Outer)",103761,1 
"35","01002","02","NM","Doña Ana County Central--Las Cruces, Mesilla Cities & University Park",115800,1 
"35","01100","02","NM","Lea and Eddy County",64375,0.4707 
"35","01100","03","NM","Lea and Eddy County",72394,0.5293 
"36","00100","21","NY","St. Lawrence County",108505,1 
"36","00200","21","NY","Clinton, Franklin, Essex & Hamilton Counties",169886,1 
"36","00300","21","NY","Warren & Washington Counties",127039,1 
"36","00401","21","NY","Herkimer (North & Central) & Oneida (Outer) Counties",54200,0.4936 
"36","00401","22","NY","Herkimer (North & Central) & Oneida (Outer) Counties",55607,0.5064 
"36","00402","22","NY","Oneida County (Central)--Greater Utica & Rome Cities",164365,1 
"36","00403","19","NY","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties",37702,0.3546 
"36","00403","21","NY","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties",56475,0.5311 
"36","00403","22","NY","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties",12153,0.1143 
"36","00500","21","NY","Jefferson & Lewis Counties",65433,0.4566 
"36","00500","24","NY","Jefferson & Lewis Counties",77870,0.5434 
"36","00600","22","NY","Oswego County",314,0.0027 
"36","00600","24","NY","Oswego County",117211,0.9973 
"36","00701","22","NY","Onondaga County (Central)--Syracuse City",148626,1 
"36","00702","22","NY","Onondaga County (North)",128516,1 
"36","00703","22","NY","Onondaga County (Central)--Syracuse City (Outer)",164828,1 
"36","00704","22","NY","Cayuga & Onondaga (South) Counties",34546,0.3118 
"36","00704","24","NY","Cayuga & Onondaga (South) Counties",76248,0.6882 
"36","00800","24","NY","Wayne & Seneca & Yates Counties",149871,1 
"36","00901","25","NY","Monroe County (East)",136023,1 
"36","00902","25","NY","Monroe County (Central)--Rochester City (East)",105871,1 
"36","00903","25","NY","Monroe County (Central)--Rochester City (West)",105242,1 
"36","00904","25","NY","Monroe County (Central)--Greece & Gates Towns",126093,1 
"36","00905","25","NY","Monroe County (North & West)",104966,1 
"36","00906","25","NY","Monroe County (South)",181248,1 
"36","01000","24","NY","Genesee, Orleans & Wyoming Counties",121734,0.8741 
"36","01000","25","NY","Genesee, Orleans & Wyoming Counties",17528,0.1259 
"36","01101","26","NY","Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area",105708,1 
"36","01102","24","NY","Niagara County (North & East)",59745,0.5586 
"36","01102","26","NY","Niagara County (North & East)",47213,0.4414 
"36","01201","26","NY","Erie County (Northwest)",109154,1 
"36","01202","26","NY","Erie County (North Central)",129595,1 
"36","01203","23","NY","Erie County (Northeast)",113381,1 
"36","01204","23","NY","Erie County (Central)",48374,0.3114 
"36","01204","26","NY","Erie County (Central)",106952,0.6886 
"36","01205","26","NY","Erie County (West Central)--Buffalo City (East)",157444,1 
"36","01206","26","NY","Erie County (West Central)--Buffalo City (West)",120905,1 
"36","01207","23","NY","Erie County (South)",168431,1 
"36","01300","24","NY","Livingston & Ontario Counties",174292,1 
"36","01500","19","NY","Madison & Cortland Counties",46809,0.4077 
"36","01500","22","NY","Madison & Cortland Counties",68016,0.5923 
"36","01600","21","NY","Fulton & Montgomery Counties",102856,1 
"36","01700","20","NY","Schenectady County--Schenectady City",158061,1 
"36","01801","20","NY","Saratoga County (South & Central)",115247,1 
"36","01802","20","NY","Saratoga County (Outer)",120262,1 
"36","01900","20","NY","Rensselaer County--Troy City",68553,0.4255 
"36","01900","21","NY","Rensselaer County--Troy City",92577,0.5745 
"36","02001","20","NY","Albany County (East Central)--Albany City",107800,1 
"36","02002","20","NY","Albany County (Outside Albany City)",207048,1 
"36","02100","19","NY","Columbia & Greene Counties",109501,1 
"36","02201","19","NY","Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PU",129527,1 
"36","02204","19","NY","Chenango, Delaware Counties & Broome County outside Greater Binghamton City",160684,1 
"36","02300","19","NY","Tompkins County",105740,1 
"36","02403","19","NY","Tioga (South), Chemung (South) & Steuben (East) Counties--Elmira & Corning Cities",34173,0.2643 
"36","02403","23","NY","Tioga (South), Chemung (South) & Steuben (East) Counties--Elmira & Corning Cities",95116,0.7357 
"36","02404","19","NY","Steuben (outside Corning City), Schuyler, Chemung (North) & Tioga (North) Counties",14282,0.1244 
"36","02404","23","NY","Steuben (outside Corning City), Schuyler, Chemung (North) & Tioga (North) Counties",100514,0.8756 
"36","02500","23","NY","Cattaraugus & Allegany Counties",123498,1 
"36","02600","23","NY","Chautauqua County",127657,1 
"36","02701","18","NY","Sullivan & Ulster (West) Counties",13016,0.1154 
"36","02701","19","NY","Sullivan & Ulster (West) Counties",99744,0.8846 
"36","02702","18","NY","Ulster County (East)",108906,0.7373 
"36","02702","19","NY","Ulster County (East)",38809,0.2627 
"36","02803","17","NY","Dutchess County (North & East)",4464,0.0388 
"36","02803","18","NY","Dutchess County (North & East)",110469,0.9612 
"36","02804","18","NY","Dutchess County (Southwest)--Fishkill & Wappinger town",143259,1 
"36","02805","17","NY","Putnam County & Southern Dutchess County",135376,0.9999 
"36","02805","18","NY","Putnam County & Southern Dutchess County",11,0.0001 
"36","02901","18","NY","Orange County (Northeast)--Greater Newburgh City",124926,1 
"36","02902","18","NY","Orange County (Northwest)",129612,1 
"36","02903","18","NY","Orange County (Southeast)",146772,1 
"36","03001","17","NY","Rockland County (North)--New City & Congers",106384,1 
"36","03002","17","NY","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",109337,1 
"36","03003","17","NY","Rockland County (West)--Spring Valley, Suffern Villages & Monsey",122608,1 
"36","03102","17","NY","Westchester County (Northwest)",152473,1 
"36","03103","17","NY","Westchester County (Northeast)",139687,1 
"36","03110","16","NY","Westchester County (Southeast)--White Plains & Rye City",146109,1 
"36","03111","16","NY","Westchester County (Central)",107008,0.9416 
"36","03111","17","NY","Westchester County (Central)",6642,0.0584 
"36","03112","16","NY","Westchester County (Southwest)--Yonkers City",211569,1 
"36","03113","16","NY","Westchester County (South Central East)--Mount Vernon City",121612,1 
"36","03114","16","NY","Westchester County (South Central West)--New Rochelle City",119357,1 
"36","03201","03","NY","Nassau County (Northwest)--North Hempstead Town (North)",118149,1 
"36","03202","03","NY","Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City",114990,1 
"36","03203","03","NY","Nassau County (East Central)--Oyster Bay Town (Central)",106221,1 
"36","03204","03","NY","Nassau County (West Central)--North Hempstead Town (South)",119490,1 
"36","03205","04","NY","Nassau County (West Central)--Hempstead Town (Northwest)",118668,1 
